Date,Time,Rud,Ele,Thr,Ail
2021-12-09,12:09:27.078,-308,386,153,-241
2021-12-09,12:09:27.188,-527,385,224,-287
2021-12-09,12:09:27.297,-687,355,284,-351
2021-12-09,12:09:27.406,-730,364,239,-453
2021-12-09,12:09:27.515,-718,404,214,-462
2021-12-09,12:09:27.625,-688,444,195,-453
2021-12-09,12:09:27.735,-652,458,192,-428
2021-12-09,12:09:27.843,-677,429,211,-453
2021-12-09,12:09:27.952,-719,412,211,-520
2021-12-09,12:09:28.060,-672,484,123,-501
2021-12-09,12:09:28.166,-496,606,62,-130
2021-12-09,12:09:28.276,-431,562,100,17
2021-12-09,12:09:28.386,-445,512,198,-27
2021-12-09,12:09:28.494,-588,420,246,-324
2021-12-09,12:09:28.602,-569,378,227,-407
2021-12-09,12:09:28.712,-523,384,225,-372
2021-12-09,12:09:28.820,-480,390,207,-346
2021-12-09,12:09:28.926,-485,395,157,-390
2021-12-09,12:09:29.037,-538,343,78,-564
2021-12-09,12:09:29.144,-526,325,100,-575
2021-12-09,12:09:29.253,-514,315,148,-551
2021-12-09,12:09:29.363,-136,337,263,-291
2021-12-09,12:09:29.470,325,385,168,48
2021-12-09,12:09:29.580,562,380,122,336
2021-12-09,12:09:29.689,615,315,175,546
2021-12-09,12:09:29.799,651,221,222,516
2021-12-09,12:09:29.908,651,253,213,525
2021-12-09,12:09:30.017,676,200,205,599
2021-12-09,12:09:30.125,668,314,121,610
2021-12-09,12:09:30.234,577,499,93,387
2021-12-09,12:09:30.342,522,576,88,264
2021-12-09,12:09:30.452,543,486,128,322
2021-12-09,12:09:30.562,577,396,174,289
2021-12-09,12:09:30.672,610,324,192,312
2021-12-09,12:09:30.781,638,243,198,382
2021-12-09,12:09:30.889,671,131,188,438
2021-12-09,12:09:30.998,697,31,166,507
2021-12-09,12:09:31.107,695,21,157,510
2021-12-09,12:09:31.215,656,241,123,285
2021-12-09,12:09:31.324,536,374,144,1
2021-12-09,12:09:31.432,396,409,148,-148
2021-12-09,12:09:31.539,303,390,190,-206
2021-12-09,12:09:31.647,153,380,179,-220
2021-12-09,12:09:31.758,-309,407,201,123
2021-12-09,12:09:31.866,-362,438,104,408
2021-12-09,12:09:31.975,-296,458,74,349
2021-12-09,12:09:32.085,-335,466,101,64
2021-12-09,12:09:32.193,-583,471,155,-256
2021-12-09,12:09:32.302,-642,453,207,-496
2021-12-09,12:09:32.412,-633,408,254,-522
2021-12-09,12:09:32.522,-597,387,281,-488
2021-12-09,12:09:32.631,-600,405,267,-477
2021-12-09,12:09:32.741,-610,452,239,-433
2021-12-09,12:09:32.852,-620,460,212,-416
2021-12-09,12:09:32.960,-591,468,217,-322
2021-12-09,12:09:33.069,-532,512,222,-101
2021-12-09,12:09:33.179,-524,524,225,-48
2021-12-09,12:09:33.288,-568,515,187,-178
2021-12-09,12:09:33.398,-689,449,151,-290
2021-12-09,12:09:33.508,-710,373,164,-398
2021-12-09,12:09:33.618,-696,285,239,-519
2021-12-09,12:09:33.725,-688,263,238,-520
2021-12-09,12:09:33.833,-650,312,234,-417
2021-12-09,12:09:33.940,-546,343,239,-383
2021-12-09,12:09:34.049,-312,488,169,-182
2021-12-09,12:09:34.157,-58,528,190,1
2021-12-09,12:09:34.269,141,539,71,-1
2021-12-09,12:09:34.380,478,484,9,14
2021-12-09,12:09:34.490,762,501,-116,379
2021-12-09,12:09:34.599,770,443,-21,407
2021-12-09,12:09:34.708,663,430,142,309
2021-12-09,12:09:34.817,493,418,281,155
2021-12-09,12:09:34.926,443,336,313,36
2021-12-09,12:09:35.037,425,275,316,28
2021-12-09,12:09:35.147,413,309,265,89
2021-12-09,12:09:35.258,379,395,148,175
2021-12-09,12:09:35.368,366,439,127,276
2021-12-09,12:09:35.476,340,417,181,272
2021-12-09,12:09:35.585,319,352,263,92
2021-12-09,12:09:35.691,352,399,186,2
2021-12-09,12:09:35.800,369,577,-56,156
2021-12-09,12:09:35.906,404,649,-97,342
2021-12-09,12:09:36.015,467,607,2,340
2021-12-09,12:09:36.125,525,452,181,230
2021-12-09,12:09:36.232,572,293,221,144
2021-12-09,12:09:36.340,575,274,229,226
2021-12-09,12:09:36.450,536,284,260,270
2021-12-09,12:09:36.561,457,303,289,155
2021-12-09,12:09:36.670,408,323,303,137
2021-12-09,12:09:36.778,408,336,261,179
2021-12-09,12:09:36.890,603,316,118,625
2021-12-09,12:09:37.000,859,209,24,741
2021-12-09,12:09:37.108,905,209,58,645
2021-12-09,12:09:37.217,738,309,97,490
2021-12-09,12:09:37.326,235,437,222,307
2021-12-09,12:09:37.436,148,437,225,251
2021-12-09,12:09:37.547,53,418,204,163
2021-12-09,12:09:37.655,-351,378,284,-129
2021-12-09,12:09:37.764,-1007,301,205,-557
2021-12-09,12:09:37.873,-1021,221,69,-790
2021-12-09,12:09:37.983,-840,259,101,-727
2021-12-09,12:09:38.092,-610,369,214,-412
2021-12-09,12:09:38.202,-238,453,304,30
2021-12-09,12:09:38.309,-2,470,217,204
2021-12-09,12:09:38.418,59,433,183,134
2021-12-09,12:09:38.528,6,509,171,105
2021-12-09,12:09:38.637,12,751,160,314
2021-12-09,12:09:38.746,133,831,199,628
2021-12-09,12:09:38.854,80,801,152,409
2021-12-09,12:09:38.963,-123,749,49,1
2021-12-09,12:09:39.071,-381,689,11,-293
2021-12-09,12:09:39.180,-619,596,45,-538
2021-12-09,12:09:39.290,-646,535,70,-611
2021-12-09,12:09:39.399,-656,517,205,-569
2021-12-09,12:09:39.508,-688,469,398,-525
2021-12-09,12:09:39.617,-639,437,367,-457
2021-12-09,12:09:39.729,-474,488,179,-372
2021-12-09,12:09:39.837,-415,461,126,-433
2021-12-09,12:09:39.946,-411,293,145,-649
2021-12-09,12:09:40.054,-457,213,186,-741
2021-12-09,12:09:40.163,-469,234,205,-685
2021-12-09,12:09:40.271,-455,267,201,-609
2021-12-09,12:09:40.381,-393,359,153,-366
2021-12-09,12:09:40.490,-250,395,134,2
2021-12-09,12:09:40.598,-155,395,136,21
2021-12-09,12:09:40.708,-87,395,99,1
2021-12-09,12:09:40.817,-43,386,72,-96
2021-12-09,12:09:40.927,-12,371,76,-75
2021-12-09,12:09:41.036,-20,359,104,3
2021-12-09,12:09:41.146,-44,332,138,28
2021-12-09,12:09:41.254,-79,272,153,5
2021-12-09,12:09:41.361,-117,275,139,-45
2021-12-09,12:09:41.471,-116,274,128,-61
2021-12-09,12:09:41.581,-120,274,130,-77
2021-12-09,12:09:41.689,-125,277,130,-61
2021-12-09,12:09:41.798,-133,305,101,-49
2021-12-09,12:09:41.908,-135,319,95,-35
2021-12-09,12:09:42.016,-109,329,95,1
2021-12-09,12:09:42.126,-58,329,99,18
2021-12-09,12:09:42.234,-27,342,102,204
2021-12-09,12:09:42.345,-74,315,119,119
2021-12-09,12:09:42.452,-163,320,153,-3
2021-12-09,12:09:42.562,-238,303,184,-177
2021-12-09,12:09:42.670,-257,283,192,-275
2021-12-09,12:09:42.778,-339,237,214,-414
2021-12-09,12:09:42.888,-538,184,290,-596
2021-12-09,12:09:42.998,-693,118,345,-746
2021-12-09,12:09:43.108,-676,157,342,-706
2021-12-09,12:09:43.218,-431,417,246,-262
2021-12-09,12:09:43.328,-290,540,151,0
2021-12-09,12:09:43.436,-350,602,139,-162
2021-12-09,12:09:43.547,-324,699,92,-127
2021-12-09,12:09:43.657,-335,632,132,-227
2021-12-09,12:09:43.764,-380,539,225,-374
2021-12-09,12:09:43.873,-397,527,264,-409
2021-12-09,12:09:43.981,-411,530,282,-403
2021-12-09,12:09:44.090,-484,455,295,-564
2021-12-09,12:09:44.200,-675,336,373,-786
2021-12-09,12:09:44.310,-688,318,381,-828
2021-12-09,12:09:44.419,-700,305,388,-853
2021-12-09,12:09:44.528,-746,252,401,-920
2021-12-09,12:09:44.637,-779,258,381,-920
2021-12-09,12:09:44.745,-796,277,316,-915
2021-12-09,12:09:44.853,-803,299,277,-896
2021-12-09,12:09:44.961,-803,296,268,-899
2021-12-09,12:09:45.070,-784,312,259,-894
2021-12-09,12:09:45.180,-629,403,214,-811
2021-12-09,12:09:45.287,-565,480,183,-785
2021-12-09,12:09:45.396,-550,509,169,-765
2021-12-09,12:09:45.505,-684,405,222,-874
2021-12-09,12:09:45.613,-746,360,270,-932
2021-12-09,12:09:45.723,-743,373,264,-915
2021-12-09,12:09:45.831,-748,362,269,-928
2021-12-09,12:09:45.942,-799,306,321,-978
2021-12-09,12:09:46.051,-791,320,304,-972
2021-12-09,12:09:46.159,-777,327,302,-951
2021-12-09,12:09:46.266,-804,241,303,-1024
2021-12-09,12:09:46.373,-875,193,393,-1024
2021-12-09,12:09:46.481,-909,209,424,-1024
2021-12-09,12:09:46.590,-877,223,402,-1024
2021-12-09,12:09:46.698,-654,403,260,-680
2021-12-09,12:09:46.808,-344,422,170,-441
2021-12-09,12:09:46.915,-269,402,235,-233
2021-12-09,12:09:47.026,-243,421,227,-166
2021-12-09,12:09:47.134,-133,553,63,-172
2021-12-09,12:09:47.244,-63,612,-31,-99
2021-12-09,12:09:47.354,-21,606,-50,-119
2021-12-09,12:09:47.464,-10,574,36,-109
2021-12-09,12:09:47.575,-2,575,40,-66
2021-12-09,12:09:47.684,-4,571,54,-51
2021-12-09,12:09:47.796,-4,555,67,-27
2021-12-09,12:09:47.904,-4,411,238,5
2021-12-09,12:09:48.012,1,314,290,179
2021-12-09,12:09:48.119,53,277,270,333
2021-12-09,12:09:48.228,92,259,261,371
2021-12-09,12:09:48.335,132,271,229,275
2021-12-09,12:09:48.444,156,296,201,210
2021-12-09,12:09:48.552,250,345,37,100
2021-12-09,12:09:48.663,398,276,-34,138
2021-12-09,12:09:48.771,670,135,46,430
2021-12-09,12:09:48.879,729,99,112,541
2021-12-09,12:09:48.989,726,71,136,599
2021-12-09,12:09:49.098,745,104,67,640
2021-12-09,12:09:49.208,682,376,-129,632
2021-12-09,12:09:49.315,619,531,-116,581
2021-12-09,12:09:49.424,474,537,95,475
2021-12-09,12:09:49.534,451,431,323,343
2021-12-09,12:09:49.643,460,355,386,333
2021-12-09,12:09:49.752,440,355,342,238
2021-12-09,12:09:49.860,338,356,270,52
2021-12-09,12:09:49.968,314,389,139,143
2021-12-09,12:09:50.076,309,387,80,235
2021-12-09,12:09:50.187,306,347,114,296
2021-12-09,12:09:50.296,297,324,149,336
2021-12-09,12:09:50.404,306,330,144,336
2021-12-09,12:09:50.513,306,319,184,351
2021-12-09,12:09:50.622,271,319,204,297
2021-12-09,12:09:50.734,31,315,209,93
2021-12-09,12:09:50.843,-611,-54,272,-911
2021-12-09,12:09:50.950,-649,-77,280,-1015
2021-12-09,12:09:51.059,-458,49,310,-825
2021-12-09,12:09:51.166,-81,403,205,1
2021-12-09,12:09:51.273,329,396,85,308
2021-12-09,12:09:51.380,706,309,29,531
2021-12-09,12:09:51.491,779,253,13,416
2021-12-09,12:09:51.600,654,398,10,152
2021-12-09,12:09:51.709,581,484,29,21
2021-12-09,12:09:51.816,381,407,255,32
2021-12-09,12:09:51.925,385,318,375,250
2021-12-09,12:09:52.034,432,338,327,326
2021-12-09,12:09:52.143,505,446,157,359
2021-12-09,12:09:52.253,464,583,49,206
2021-12-09,12:09:52.360,343,442,152,-180
2021-12-09,12:09:52.471,366,431,195,-82
2021-12-09,12:09:52.579,537,449,274,363
2021-12-09,12:09:52.689,677,369,306,494
2021-12-09,12:09:52.798,741,349,282,507
2021-12-09,12:09:52.908,750,480,204,459
2021-12-09,12:09:53.017,736,625,110,438
2021-12-09,12:09:53.127,694,611,131,383
2021-12-09,12:09:53.235,493,566,287,181
2021-12-09,12:09:53.344,443,559,321,126
2021-12-09,12:09:53.452,489,563,281,150
2021-12-09,12:09:53.560,533,558,250,231
2021-12-09,12:09:53.668,598,537,220,379
2021-12-09,12:09:53.777,648,536,220,502
2021-12-09,12:09:53.886,594,552,226,494
2021-12-09,12:09:53.997,530,555,257,482
2021-12-09,12:09:54.105,542,524,273,508
2021-12-09,12:09:54.213,621,479,235,682
2021-12-09,12:09:54.322,685,452,212,724
2021-12-09,12:09:54.431,651,466,229,652
2021-12-09,12:09:54.539,446,448,423,560
2021-12-09,12:09:54.648,455,405,522,666
2021-12-09,12:09:54.756,578,372,461,877
2021-12-09,12:09:54.866,650,354,428,843
2021-12-09,12:09:54.976,881,320,313,763
2021-12-09,12:09:55.084,1023,437,58,786
2021-12-09,12:09:55.192,919,678,16,773
2021-12-09,12:09:55.301,258,731,442,554
2021-12-09,12:09:55.409,256,713,444,450
2021-12-09,12:09:55.520,332,691,383,382
2021-12-09,12:09:55.628,437,753,199,388
2021-12-09,12:09:55.737,268,809,92,272
2021-12-09,12:09:55.846,287,774,104,329
2021-12-09,12:09:55.955,657,596,179,607
2021-12-09,12:09:56.062,870,382,216,734
2021-12-09,12:09:56.170,841,330,295,755
2021-12-09,12:09:56.279,723,373,327,715
2021-12-09,12:09:56.389,645,386,360,707
2021-12-09,12:09:56.498,639,425,294,732
2021-12-09,12:09:56.607,638,448,254,699
2021-12-09,12:09:56.716,571,508,200,581
2021-12-09,12:09:56.826,431,519,140,150
2021-12-09,12:09:56.936,382,471,135,2
2021-12-09,12:09:57.045,580,352,220,133
2021-12-09,12:09:57.154,776,319,306,591
2021-12-09,12:09:57.262,767,319,362,678
2021-12-09,12:09:57.372,717,515,317,553
2021-12-09,12:09:57.483,636,664,259,488
2021-12-09,12:09:57.592,604,673,251,440
2021-12-09,12:09:57.702,575,647,277,382
2021-12-09,12:09:57.811,586,561,336,445
2021-12-09,12:09:57.922,645,487,338,537
2021-12-09,12:09:58.032,647,488,329,539
2021-12-09,12:09:58.142,603,506,356,536
2021-12-09,12:09:58.249,589,488,386,545
2021-12-09,12:09:58.358,622,433,366,678
2021-12-09,12:09:58.467,665,444,233,832
2021-12-09,12:09:58.575,638,488,201,756
2021-12-09,12:09:58.683,600,477,242,792
2021-12-09,12:09:58.793,660,372,356,942
2021-12-09,12:09:58.901,691,325,422,1020
2021-12-09,12:09:59.011,706,328,440,1012
2021-12-09,12:09:59.120,701,328,428,985
2021-12-09,12:09:59.227,738,334,398,973
2021-12-09,12:09:59.336,799,400,334,839
2021-12-09,12:09:59.446,742,447,333,736
2021-12-09,12:09:59.555,410,424,504,606
2021-12-09,12:09:59.664,360,362,540,365
2021-12-09,12:09:59.773,379,347,545,366
2021-12-09,12:09:59.881,396,358,530,487
2021-12-09,12:09:59.989,472,363,462,500
2021-12-09,12:10:00.098,510,363,412,444
2021-12-09,12:10:00.207,423,340,350,263
2021-12-09,12:10:00.315,223,265,364,54
2021-12-09,12:10:00.424,256,372,424,287
2021-12-09,12:10:00.533,630,395,427,581
2021-12-09,12:10:00.641,978,390,143,726
2021-12-09,12:10:00.752,1023,576,-66,847
2021-12-09,12:10:00.860,793,555,198,773
2021-12-09,12:10:00.968,440,660,342,545
2021-12-09,12:10:01.077,221,682,431,350
2021-12-09,12:10:01.183,208,637,433,189
2021-12-09,12:10:01.291,180,621,397,23
2021-12-09,12:10:01.400,173,668,356,-8
2021-12-09,12:10:01.505,205,668,360,2
2021-12-09,12:10:01.615,534,470,439,30
2021-12-09,12:10:01.725,815,380,401,416
2021-12-09,12:10:01.833,783,486,254,597
2021-12-09,12:10:01.943,622,641,162,564
2021-12-09,12:10:02.052,589,624,184,585
2021-12-09,12:10:02.162,666,524,186,716
2021-12-09,12:10:02.272,657,621,78,685
2021-12-09,12:10:02.380,578,637,149,535
2021-12-09,12:10:02.489,530,643,131,477
2021-12-09,12:10:02.597,510,647,84,475
2021-12-09,12:10:02.708,405,629,100,365
2021-12-09,12:10:02.817,92,483,285,6
2021-12-09,12:10:02.929,3,416,389,-88
2021-12-09,12:10:03.039,9,333,670,-101
2021-12-09,12:10:03.147,188,422,566,213
2021-12-09,12:10:03.254,720,606,66,763
2021-12-09,12:10:03.362,879,699,-147,904
2021-12-09,12:10:03.469,712,693,65,819
2021-12-09,12:10:03.576,557,659,221,769
2021-12-09,12:10:03.685,540,627,291,709
2021-12-09,12:10:03.795,604,475,483,724
2021-12-09,12:10:03.905,736,393,368,857
2021-12-09,12:10:04.014,732,486,229,770
2021-12-09,12:10:04.123,495,588,200,628
2021-12-09,12:10:04.234,411,593,248,591
2021-12-09,12:10:04.341,395,597,320,544
2021-12-09,12:10:04.449,357,686,303,359
2021-12-09,12:10:04.557,296,752,174,183
2021-12-09,12:10:04.666,247,731,148,92
2021-12-09,12:10:04.777,173,722,134,63
2021-12-09,12:10:04.888,144,695,123,122
2021-12-09,12:10:04.996,141,711,108,131
2021-12-09,12:10:05.108,118,712,85,38
2021-12-09,12:10:05.219,130,700,57,1
2021-12-09,12:10:05.328,101,698,92,-41
2021-12-09,12:10:05.437,82,641,259,-211
2021-12-09,12:10:05.546,56,594,349,-291
2021-12-09,12:10:05.654,97,579,321,-251
2021-12-09,12:10:05.763,329,623,171,138
2021-12-09,12:10:05.871,706,623,18,645
2021-12-09,12:10:05.979,852,638,11,879
2021-12-09,12:10:06.089,793,775,27,872
2021-12-09,12:10:06.199,480,831,203,618
2021-12-09,12:10:06.306,346,808,256,469
2021-12-09,12:10:06.416,384,775,328,540
2021-12-09,12:10:06.524,594,680,329,763
2021-12-09,12:10:06.634,764,531,324,871
2021-12-09,12:10:06.743,767,456,422,901
2021-12-09,12:10:06.852,679,558,501,716
2021-12-09,12:10:06.959,603,628,459,529
2021-12-09,12:10:07.068,580,655,336,465
2021-12-09,12:10:07.176,572,621,168,535
2021-12-09,12:10:07.282,566,549,69,594
2021-12-09,12:10:07.392,513,475,213,652
2021-12-09,12:10:07.502,504,457,323,639
2021-12-09,12:10:07.611,508,478,304,578
2021-12-09,12:10:07.719,522,483,304,544
2021-12-09,12:10:07.826,539,438,311,660
2021-12-09,12:10:07.932,549,413,327,856
2021-12-09,12:10:08.043,548,411,323,830
2021-12-09,12:10:08.153,569,400,320,736
2021-12-09,12:10:08.260,594,407,317,680
2021-12-09,12:10:08.369,650,385,317,703
2021-12-09,12:10:08.477,704,325,313,835
2021-12-09,12:10:08.587,799,275,325,876
2021-12-09,12:10:08.697,782,285,405,864
2021-12-09,12:10:08.806,758,318,429,838
2021-12-09,12:10:08.914,709,425,392,745
2021-12-09,12:10:09.025,639,686,246,612
2021-12-09,12:10:09.131,587,738,158,624
2021-12-09,12:10:09.240,586,740,145,636
2021-12-09,12:10:09.348,580,708,184,658
2021-12-09,12:10:09.457,578,708,104,661
2021-12-09,12:10:09.567,566,691,82,637
2021-12-09,12:10:09.677,554,634,127,598
2021-12-09,12:10:09.786,586,536,205,636
2021-12-09,12:10:09.897,598,447,324,697
2021-12-09,12:10:10.005,542,431,390,693
2021-12-09,12:10:10.113,495,433,392,578
2021-12-09,12:10:10.224,495,437,371,536
2021-12-09,12:10:10.332,507,444,338,556
2021-12-09,12:10:10.441,536,438,324,579
2021-12-09,12:10:10.549,615,408,324,665
2021-12-09,12:10:10.657,648,413,327,726
2021-12-09,12:10:10.766,633,413,338,740
2021-12-09,12:10:10.875,574,530,308,672
2021-12-09,12:10:10.984,288,598,272,496
2021-12-09,12:10:11.090,-285,499,179,-320
2021-12-09,12:10:11.196,-532,186,113,-891
2021-12-09,12:10:11.305,-588,204,152,-883
2021-12-09,12:10:11.416,-623,253,198,-836
2021-12-09,12:10:11.523,-615,336,187,-714
2021-12-09,12:10:11.631,-573,475,186,-404
2021-12-09,12:10:11.738,-344,554,165,-87
2021-12-09,12:10:11.848,290,535,151,342
2021-12-09,12:10:11.957,560,493,92,508
2021-12-09,12:10:12.065,583,514,85,566
2021-12-09,12:10:12.174,703,527,31,738
2021-12-09,12:10:12.285,797,558,54,756
2021-12-09,12:10:12.395,607,499,515,677
2021-12-09,12:10:12.503,543,413,687,611
2021-12-09,12:10:12.612,543,442,652,477
2021-12-09,12:10:12.723,624,404,583,508
2021-12-09,12:10:12.832,686,402,437,639
2021-12-09,12:10:12.942,635,405,403,687
2021-12-09,12:10:13.048,512,539,171,598
2021-12-09,12:10:13.155,445,526,78,582
2021-12-09,12:10:13.262,432,473,-89,625
2021-12-09,12:10:13.370,470,371,-208,757
2021-12-09,12:10:13.479,619,266,84,830
2021-12-09,12:10:13.590,618,191,450,827
2021-12-09,12:10:13.699,594,137,583,821
2021-12-09,12:10:13.811,628,169,541,716
2021-12-09,12:10:13.921,776,254,401,694
2021-12-09,12:10:14.029,908,296,250,884
2021-12-09,12:10:14.137,943,386,147,975
2021-12-09,12:10:14.245,536,634,272,772
2021-12-09,12:10:14.354,413,628,320,759
2021-12-09,12:10:14.465,516,524,407,770
2021-12-09,12:10:14.571,636,458,441,811
2021-12-09,12:10:14.682,758,457,233,813
2021-12-09,12:10:14.789,747,462,132,814
2021-12-09,12:10:14.900,659,478,192,741
2021-12-09,12:10:15.008,642,449,204,661
2021-12-09,12:10:15.118,642,426,160,652
2021-12-09,12:10:15.227,592,411,181,670
2021-12-09,12:10:15.336,458,404,203,662
2021-12-09,12:10:15.446,387,416,217,644
2021-12-09,12:10:15.555,446,389,358,664
2021-12-09,12:10:15.664,492,367,380,716
2021-12-09,12:10:15.773,475,359,376,612
2021-12-09,12:10:15.880,507,342,368,554
2021-12-09,12:10:15.989,563,333,345,541
2021-12-09,12:10:16.100,575,340,312,528
2021-12-09,12:10:16.208,524,385,285,452
2021-12-09,12:10:16.315,369,480,244,295
2021-12-09,12:10:16.423,-113,632,371,9
2021-12-09,12:10:16.530,-486,677,448,-264
2021-12-09,12:10:16.639,-634,721,321,-383
2021-12-09,12:10:16.748,-620,774,255,-462
2021-12-09,12:10:16.855,-558,752,350,-433
2021-12-09,12:10:16.964,-405,766,381,-167
2021-12-09,12:10:17.073,-83,680,302,40
2021-12-09,12:10:17.181,0,237,145,5
2021-12-09,12:10:17.292,79,5,79,5
2021-12-09,12:10:17.400,0,69,14,2
2021-12-09,12:10:17.510,-359,447,-133,43
2021-12-09,12:10:17.617,-531,565,-232,2
2021-12-09,12:10:17.728,-601,575,-243,2
2021-12-09,12:10:17.838,-488,535,-265,2
2021-12-09,12:10:17.946,-416,474,-158,3
2021-12-09,12:10:18.056,-365,248,128,80
2021-12-09,12:10:18.164,-420,134,276,125
2021-12-09,12:10:18.271,-442,130,330,52
2021-12-09,12:10:18.380,-413,165,254,3
2021-12-09,12:10:18.487,-357,219,121,1
2021-12-09,12:10:18.597,-326,250,100,2
2021-12-09,12:10:18.706,-348,182,291,-77
2021-12-09,12:10:18.816,-311,177,270,-277
2021-12-09,12:10:18.924,-257,267,149,-246
2021-12-09,12:10:19.035,-213,315,127,-130
2021-12-09,12:10:19.143,-197,330,136,-75
2021-12-09,12:10:19.251,-146,336,125,3
2021-12-09,12:10:19.360,-4,332,89,104
2021-12-09,12:10:19.469,92,280,108,97
2021-12-09,12:10:19.575,255,190,177,22
2021-12-09,12:10:19.683,316,197,208,17
2021-12-09,12:10:19.794,360,190,225,23
2021-12-09,12:10:19.901,423,193,227,43
2021-12-09,12:10:20.009,536,208,186,127
2021-12-09,12:10:20.119,657,299,157,415
2021-12-09,12:10:20.229,683,384,143,539
2021-12-09,12:10:20.339,615,391,220,498
2021-12-09,12:10:20.447,522,360,353,440
2021-12-09,12:10:20.554,534,355,329,411
2021-12-09,12:10:20.663,554,412,161,578
2021-12-09,12:10:20.774,587,360,108,608
2021-12-09,12:10:20.883,686,235,157,487
2021-12-09,12:10:20.991,749,130,168,471
2021-12-09,12:10:21.100,750,165,144,545
2021-12-09,12:10:21.208,711,330,113,537
2021-12-09,12:10:21.319,706,306,102,533
2021-12-09,12:10:21.429,688,267,134,495
2021-12-09,12:10:21.540,425,215,351,371
2021-12-09,12:10:21.651,221,148,472,-8
2021-12-09,12:10:21.760,215,161,381,-49
2021-12-09,12:10:21.869,334,307,230,388
2021-12-09,12:10:21.977,519,341,178,662
2021-12-09,12:10:22.086,764,347,85,732
2021-12-09,12:10:22.194,826,342,57,622
2021-12-09,12:10:22.305,738,297,216,604
2021-12-09,12:10:22.416,685,239,329,602
2021-12-09,12:10:22.526,692,250,302,623
2021-12-09,12:10:22.632,654,296,298,594
2021-12-09,12:10:22.741,565,405,254,506
2021-12-09,12:10:22.847,603,329,208,593
2021-12-09,12:10:22.956,638,267,216,635
2021-12-09,12:10:23.066,587,272,323,637
2021-12-09,12:10:23.176,537,299,336,627
2021-12-09,12:10:23.284,391,377,343,473
2021-12-09,12:10:23.394,-31,524,375,112
2021-12-09,12:10:23.502,-278,618,294,-137
2021-12-09,12:10:23.611,-404,663,276,-261
2021-12-09,12:10:23.721,-377,661,316,-228
2021-12-09,12:10:23.830,-278,664,324,-161
2021-12-09,12:10:23.940,-265,660,276,-175
2021-12-09,12:10:24.049,-135,642,175,26
2021-12-09,12:10:24.160,39,577,104,473
2021-12-09,12:10:24.270,4,540,134,361
2021-12-09,12:10:24.380,-453,596,260,-437
2021-12-09,12:10:24.490,-654,572,213,-903
2021-12-09,12:10:24.597,-693,616,175,-954
2021-12-09,12:10:24.706,-691,615,267,-928
2021-12-09,12:10:24.814,-749,552,384,-938
2021-12-09,12:10:24.924,-868,466,342,-978
2021-12-09,12:10:25.033,-926,426,255,-1011
2021-12-09,12:10:25.142,-887,439,220,-1012
2021-12-09,12:10:25.253,-595,480,269,-919
2021-12-09,12:10:25.362,-313,531,241,-806
2021-12-09,12:10:25.472,-399,477,285,-874
2021-12-09,12:10:25.581,-600,451,204,-882
2021-12-09,12:10:25.691,-634,422,105,-806
2021-12-09,12:10:25.803,-646,354,126,-624
2021-12-09,12:10:25.912,-522,287,265,-454
2021-12-09,12:10:26.021,-123,209,264,167
2021-12-09,12:10:26.132,7,104,274,398
2021-12-09,12:10:26.242,45,112,287,372
2021-12-09,12:10:26.352,86,72,291,496
2021-12-09,12:10:26.463,159,23,274,652
2021-12-09,12:10:26.572,153,151,251,199
2021-12-09,12:10:26.681,-269,252,188,-182
2021-12-09,12:10:26.790,-526,263,187,-438
2021-12-09,12:10:26.900,-526,293,168,-511
2021-12-09,12:10:27.007,-442,399,213,-446
2021-12-09,12:10:27.116,-440,438,201,-416
2021-12-09,12:10:27.225,-357,557,93,92
2021-12-09,12:10:27.334,37,209,196,767
2021-12-09,12:10:27.443,252,11,233,773
2021-12-09,12:10:27.552,173,162,227,380
2021-12-09,12:10:27.661,92,248,225,3
2021-12-09,12:10:27.768,53,285,244,1
2021-12-09,12:10:27.877,-6,389,300,1
2021-12-09,12:10:27.988,-87,581,209,-182
2021-12-09,12:10:28.099,-328,487,317,-395
2021-12-09,12:10:28.207,-408,462,316,-457
2021-12-09,12:10:28.314,-331,532,243,-166
2021-12-09,12:10:28.424,-229,497,101,2
2021-12-09,12:10:28.534,-373,483,10,-191
2021-12-09,12:10:28.643,-634,346,95,-609
2021-12-09,12:10:28.753,-534,376,160,-543
2021-12-09,12:10:28.861,-420,412,168,-303
2021-12-09,12:10:28.971,-373,443,207,-148
2021-12-09,12:10:29.080,-371,480,220,-101
